unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,price_change_1h,volume_change_1h,garman_klass_12h,price_range_pct,oc_change_pct,hour,day_of_week,parkinson_3h,ma_3h,rolling_std_3h,lag_1_price_return,lag_2_price_return,lag_1_volume_return
1526400000,2018-05-15 16:00:00,BTC/USD,8520.3,8589.1,8500.78,8535.23,3298228.22,385.69,0.17522857176390794,-51.30607143308041,0.010081961196106617,1.0347700061978378,0.17522857176390846,16,1,0.012754954872031668,8524.433333333334,9.435371393580333,0.029702609955406523,-2.7566350010217677,-40.96739332960685
1526403600,2018-05-15 17:00:00,BTC/USD,8535.23,8579.48,8500.0,8546.34,4058869.11,475.08,0.13016638098797273,23.176644455391624,0.010200434339158116,0.9299887437195287,0.13016638098798256,17,1,0.005725270040666264,8533.956666666665,13.066615221040895,0.17522857176390794,0.029702609955406523,-51.30607143308041
1526407200,2018-05-15 18:00:00,BTC/USD,8546.34,8555.51,8400.0,8526.65,7443239.63,877.26,-0.230391021185683,84.65521596362717,0.008669539334272034,1.8238112271525184,-0.23039102118568308,18,1,0.00798205860208525,8536.073333333334,9.872053146874578,0.13016638098797273,0.17522857176390794,23.176644455391624
1526410800,2018-05-15 19:00:00,BTC/USD,8526.65,8583.6,8451.05,8555.6,5703980.92,670.49,0.3395237285452213,-23.56997925358503,0.00971782025315518,1.549277666090059,0.33952372854521684,19,1,0.008943566970796665,8542.863333333333,14.78482442691459,-0.230391021185683,0.13016638098797273,84.65521596362717
1526414400,2018-05-15 20:00:00,BTC/USD,8555.6,8569.92,8461.38,8512.1,5192991.59,610.97,-0.5084389172004267,-8.877089889483802,0.009958739958251039,1.2751259971100066,-0.5084389172004301,20,1,0.00943956009839486,8531.45,22.14367855622417,0.3395237285452213,-0.230391021185683,-23.56997925358503
1526418000,2018-05-15 21:00:00,BTC/USD,8512.1,8555.54,8481.24,8492.28,1440288.06,168.99,-0.23284500886971982,-72.3407041262255,0.009874066480177756,0.8749122732646719,-0.2328450088697232,21,1,0.007602427039643111,8519.993333333334,32.389568279536554,-0.5084389172004267,0.3395237285452213,-8.877089889483802
1526421600,2018-05-15 22:00:00,BTC/USD,8492.28,8557.51,8420.37,8460.0,2591379.77,305.92,-0.38010993514110414,81.0284632226759,0.009336668317773378,1.6210401891252886,-0.38010993514110053,22,1,0.007749667153645882,8488.126666666669,26.29715066951028,-0.23284500886971982,-0.5084389172004267,-72.3407041262255
1526425200,2018-05-15 23:00:00,BTC/USD,8460.0,8505.0,8450.0,8474.99,1152835.45,136.05,0.17718676122930876,-55.52758891213389,0.007935167465781462,0.6489683173667462,0.17718676122931185,23,1,0.006751714559858021,8475.756666666666,16.153650774205552,-0.38010993514110414,-0.23284500886971982,81.0284632226759
1526428800,2018-05-16 00:00:00,BTC/USD,8474.99,8505.33,8430.94,8455.92,1306049.94,154.26,-0.2250150147669716,13.384785005512656,0.007370525020240038,0.8797386919459906,-0.22501501476697564,0,2,0.006761432740017776,8463.636666666665,10.041674827190917,0.17718676122930876,-0.38010993514110414,-55.52758891213389
1526432400,2018-05-16 01:00:00,BTC/USD,8455.92,8478.29,8275.02,8326.28,8931481.69,1070.93,-1.5331270872950498,594.2370024633736,0.009792890281787574,2.4413063216706674,-1.5331270872950478,1,2,0.009227116249238639,8419.063333333334,80.91647813230168,-0.2250150147669716,0.17718676122930876,13.384785005512656
1526436000,2018-05-16 02:00:00,BTC/USD,8326.28,8339.81,8100.01,8133.43,13978603.77,1710.2,-2.3161603981610046,59.69297713202544,0.010864673028937358,2.948325614162773,-2.3161603981610077,2,2,0.013506038169389879,8305.210000000001,162.27417755145865,-1.5331270872950498,-0.2250150147669716,594.2370024633736
1526439600,2018-05-16 03:00:00,BTC/USD,8133.43,8217.44,8122.56,8164.79,4028910.03,492.8,0.38556918790719763,-71.18465676529061,0.011336265434254473,1.162062955691452,0.38556918790718886,3,2,0.013760442751385748,8208.166666666666,103.48396993416868,-2.3161603981610046,-1.5331270872950498,59.69297713202544
1526443200,2018-05-16 04:00:00,BTC/USD,8164.79,8252.72,8157.01,8229.38,5179471.34,630.72,0.7910797460804142,27.98701298701298,0.01141787295780247,1.1630280774493236,0.7910797460804164,4,2,0.011614997535002308,8175.866666666666,48.92463626166159,0.38556918790719763,-2.3161603981610046,-71.18465676529061
1526446800,2018-05-16 05:00:00,BTC/USD,8229.38,8248.63,8166.25,8220.4,5090356.15,620.93,-0.10912122176882644,-1.5521943176052933,0.009606507089965256,1.002141015035755,-0.10912122176882785,5,2,0.006684812557861411,8204.856666666667,34.98804700659701,0.7910797460804142,0.38556918790719763,27.98701298701298
1526450400,2018-05-16 06:00:00,BTC/USD,8220.4,8267.12,8176.91,8238.8,4822260.46,586.34,0.2238333901026568,-5.570676243698958,0.00731335853661803,1.0949410108268312,0.22383339010266698,6,2,0.006553237235906633,8229.526666666665,9.200876769952359,-0.10912122176882644,0.7910797460804142,-1.5521943176052933
1526454000,2018-05-16 07:00:00,BTC/USD,8238.8,8255.0,8213.79,8232.99,2507070.05,304.52,-0.07051997863766202,-48.064263055565036,0.006413999219225878,0.5005471888098871,-0.0705199786376595,7,2,0.005440258855127232,8230.73,9.405886454902332,0.2238333901026568,-0.10912122176882644,-5.570676243698958
1526457600,2018-05-16 08:00:00,BTC/USD,8232.99,8261.24,8200.0,8207.48,3710007.82,450.97,-0.3098509775913749,48.092079337974525,0.006009676439367923,0.7461486351474482,-0.3098509775913759,8,2,0.004913236492588389,8226.423333333334,16.660625238443785,-0.07051997863766202,0.2238333901026568,-48.064263055565036
1526461200,2018-05-16 09:00:00,BTC/USD,8207.48,8263.93,8207.48,8243.45,1501103.9,182.36,0.4382587590831877,-59.562720358338694,0.005259637495719847,0.6847861029059522,0.438258759083192,9,2,0.003913487611552913,8227.973333333333,18.50230886500118,-0.3098509775913749,-0.07051997863766202,48.092079337974525
1526464800,2018-05-16 10:00:00,BTC/USD,8243.45,8455.66,8237.1,8371.13,7667494.3,915.32,1.5488660694247924,401.93024786137306,0.008718325420889125,2.610878101283811,1.5488660694247975,10,2,0.009734151030080485,8274.019999999999,86.00130405989454,0.4382587590831877,-0.3098509775913749,-59.562720358338694
1526468400,2018-05-16 11:00:00,BTC/USD,8371.13,8439.44,8370.0,8373.0,2680259.87,319.29,0.02233868067991196,-65.11711751081589,0.009025208039774578,0.8293323778812912,0.02233868067991777,11,2,0.009813491234104715,8329.193333333335,74.26179120742793,1.5488660694247924,0.4382587590831877,401.93024786137306
1526472000,2018-05-16 12:00:00,BTC/USD,8373.0,8399.1,8356.4,8365.08,3031532.02,362.01,-0.09458975277678583,13.379686178708994,0.008867072312701766,0.5104553692254077,-0.09458975277678337,12,2,0.009683977248195119,8369.736666666666,4.139762473322839,0.02233868067991196,1.5488660694247924,-65.11711751081589
1526475600,2018-05-16 13:00:00,BTC/USD,8365.08,8381.73,8145.1,8179.99,8614269.8,1046.38,-2.2126506859468154,189.04726388773793,0.01134751457648394,2.892790822482658,-2.212650685946819,13,2,0.01048470618969458,8306.023333333333,109.21988112672403,-0.09458975277678583,0.02233868067991196,13.379686178708994
1526479200,2018-05-16 14:00:00,BTC/USD,8179.99,8229.91,8173.6,8225.0,2936522.28,357.91,0.5502451714488599,-65.79540893365699,0.008296978645065211,0.6846200607902674,0.5502451714488675,14,2,0.010362882190609135,8256.69,96.52859213726545,-2.2126506859468154,-0.09458975277678583,189.04726388773793
1526482800,2018-05-16 15:00:00,BTC/USD,8225.0,8377.29,8211.8,8285.8,4663319.71,561.2,0.739209726443768,56.799195328434514,0.010238922766420877,1.9972724420092403,0.7392097264437602,15,2,0.01233397795129262,8230.263333333334,53.10099842127137,0.5502451714488599,-2.2126506859468154,-65.79540893365699
1526486400,2018-05-16 16:00:00,BTC/USD,8285.8,8329.1,8201.0,8273.4,2665411.47,322.53,-0.14965362427284967,-42.52851033499645,0.011466767618153467,1.5483356298498847,-0.14965362427284798,16,2,0.009077954227697822,8261.4,32.1272470031657,0.739209726443768,0.5502451714488599,56.799195328434514
1526490000,2018-05-16 17:00:00,BTC/USD,8273.4,8350.0,8250.9,8297.4,8926209.14,1073.71,0.2900863006744414,232.90236567141048,0.009712240886450984,1.1943500373611053,0.2900863006744506,17,2,0.009689156173216758,8285.533333333333,12.002222016595226,-0.14965362427284967,0.739209726443768,-42.52851033499645
1526493600,2018-05-16 18:00:00,BTC/USD,8297.4,8346.95,8266.46,8279.89,1973143.22,237.21,-0.21102996119266582,-77.90744241927523,0.010131588959221184,0.9721143638381863,-0.21102996119266537,18,2,0.00757014744912445,8283.563333333334,12.414508984879333,0.2900863006744414,-0.14965362427284967,232.90236567141048
1526497200,2018-05-16 19:00:00,BTC/USD,8279.89,8377.29,8252.72,8252.72,2086318.5,251.2,-0.328144456025381,5.897727751781123,0.00922704398466506,1.5094417355732601,-0.3281444560253829,19,2,0.007443793922548869,8276.67,22.513371582291587,-0.21102996119266582,0.2900863006744414,-77.90744241927523
1526500800,2018-05-16 20:00:00,BTC/USD,8252.72,8311.35,8232.14,8302.18,2971208.9,359.73,0.5993175583322907,43.20461783439491,0.007958699081953234,0.9540867579358788,0.5993175583322947,20,2,0.0070211988378195,8278.263333333334,24.770091508423427,-0.328144456025381,-0.21102996119266582,5.897727751781123
1526504400,2018-05-16 21:00:00,BTC/USD,8302.18,8319.96,8268.37,8295.85,972462.5,117.23,-0.07624503443673936,-67.41166986350875,0.007149331266004313,0.6218772036620518,-0.07624503443673743,21,2,0.006531490601408975,8283.583333333334,26.91516734734653,0.5993175583322907,-0.328144456025381,43.20461783439491
1526508000,2018-05-16 22:00:00,BTC/USD,8295.85,8398.24,8277.25,8277.25,3030639.92,363.17,-0.22420848978706998,209.79271517529642,0.008102051196611258,1.4617173578181133,-0.2242084897870666,22,2,0.006402572694030403,8291.76,12.958483707683104,-0.07624503443673936,0.5993175583322907,-67.41166986350875
1526511600,2018-05-16 23:00:00,BTC/USD,8277.25,8372.58,8277.25,8346.59,1784063.07,214.18,0.8377178410704067,-41.02486438857835,0.006949891587861024,1.1421430787902596,0.8377178410704057,23,2,0.006762659918820449,8306.563333333334,35.889978174075736,-0.22420848978706998,-0.07624503443673936,209.79271517529642
1526515200,2018-05-17 00:00:00,BTC/USD,8346.59,8399.99,8314.78,8358.3,1436126.5,171.64,0.14029681582536924,-19.861798487253722,0.007286364622000768,1.0194656808202522,0.1402968158253745,0,3,0.007319850193308132,8327.38,43.806891010459665,0.8377178410704067,-0.22420848978706998,-41.02486438857835
1526518800,2018-05-17 01:00:00,BTC/USD,8358.3,8386.53,8314.77,8375.1,2160023.63,258.58,0.20099781055957777,50.65252854812399,0.0075599330779917975,0.8568255901422098,0.2009978105595766,1,3,0.006094381104894349,8359.996666666668,14.330528020128186,0.14029681582536924,0.8377178410704067,-19.861798487253722
1526522400,2018-05-17 02:00:00,BTC/USD,8375.1,8400.0,8350.07,8368.62,2509694.55,299.52,-0.07737221048106369,15.832624332895051,0.005975086418747627,0.596633614622247,-0.07737221048106366,2,3,0.005064514116402603,8367.340000000002,8.472827155227714,0.20099781055957777,0.14029681582536924,50.65252854812399
1526526000,2018-05-17 03:00:00,BTC/USD,8368.62,8500.0,8331.39,8366.72,6048203.82,718.98,-0.02270386276352898,140.04407051282053,0.008729576858292903,2.01524611795304,-0.022703862763531563,3,3,0.007836689263560275,8370.146666666666,4.393646928883961,-0.07737221048106369,0.20099781055957777,15.832624332895051
1526529600,2018-05-17 04:00:00,BTC/USD,8366.72,8381.0,8314.77,8314.77,1000211.56,119.7,-0.6209123766541591,-83.35141450388049,0.008217209716812808,0.7965343599401976,-0.6209123766541597,4,3,0.007752617259600106,8350.036666666667,30.55660048722312,-0.02270386276352898,-0.07737221048106369,140.04407051282053
1526533200,2018-05-17 05:00:00,BTC/USD,8314.77,8371.3,8275.45,8363.7,3379135.19,405.25,0.5884708777272207,238.55472013366747,0.00848135111534246,1.1460238889486536,0.5884708777272286,5,3,0.00847193098159695,8348.396666666666,29.160669288199852,-0.6209123766541591,-0.02270386276352898,-83.35141450388049
1526536800,2018-05-17 06:00:00,BTC/USD,8363.7,8382.41,8335.49,8344.16,1761990.38,210.77,-0.2336286571732682,-47.9901295496607,0.008423681303395002,0.5623094475657235,-0.23362865717327105,6,3,0.005224862252566791,8340.876666666667,24.62968601780864,0.5884708777272207,-0.6209123766541591,238.55472013366747
1526540400,2018-05-17 07:00:00,BTC/USD,8344.16,8351.0,8191.14,8247.4,5919821.52,714.82,-1.1596134302314431,239.14693741993642,0.007371765299115303,1.9383078303465295,-1.1596134302314458,7,3,0.008040218594294213,8318.42,62.27626514172714,-0.2336286571732682,0.5884708777272207,-47.9901295496607
1526544000,2018-05-17 08:00:00,BTC/USD,8247.4,8292.99,8227.7,8277.4,1784788.58,215.97,0.3637510003152489,-69.78679947399345,0.007533749624265375,0.7887742527846794,0.36375100031525087,8,3,0.007497492708222361,8289.653333333334,49.53011743713264,-1.1596134302314431,-0.2336286571732682,239.14693741993642
1526547600,2018-05-17 09:00:00,BTC/USD,8277.4,8325.8,8264.13,8291.67,1361911.38,164.2,0.17239712953343034,-23.97092188729917,0.0070801074241806485,0.7437584949714602,0.17239712953343367,9,3,0.007685683814314789,8272.156666666668,22.595964979090095,0.3637510003152489,-1.1596134302314431,-69.78679947399345
1526551200,2018-05-17 10:00:00,BTC/USD,8291.67,8318.99,8249.93,8307.89,1670966.85,201.55,0.1956180118118489,22.74665042630939,0.007418584729679334,0.8312579969161784,0.19561801181184665,10,3,0.004744556993433265,8292.32,15.255389211775936,0.17239712953343034,0.3637510003152489,-23.97092188729917
1526554800,2018-05-17 11:00:00,BTC/USD,8307.89,8324.9,8269.52,8298.9,1687381.64,203.41,-0.10821038795650884,0.922847928553705,0.005189599027170888,0.6673173553121402,-0.10821038795650618,11,3,0.004511745131405209,8299.486666666666,8.125898924799769,0.1956180118118489,0.17239712953343034,22.74665042630939
1526558400,2018-05-17 12:00:00,BTC/USD,8298.9,8335.56,8219.44,8269.47,7337732.27,886.82,-0.3546253117883147,335.97659898726715,0.0066164400793265405,1.4042012365967709,-0.3546253117883128,12,3,0.006113181090184717,8292.086666666668,20.09577650492934,-0.10821038795650884,0.1956180118118489,0.922847928553705
1526562000,2018-05-17 13:00:00,BTC/USD,8269.47,8309.4,8262.68,8300.98,791422.26,95.49,0.3810401392108531,-89.23231320899393,0.006303304717244616,0.5628251122156582,0.38104013921085894,13,3,0.005730495489050319,8289.783333333333,17.622577374949216,-0.3546253117883147,-0.10821038795650884,335.97659898726715
1526565600,2018-05-17 14:00:00,BTC/USD,8300.98,8377.29,8286.65,8318.49,4160031.45,499.67,0.2109389493770708,423.26945229867005,0.006765981755989393,1.0896208326270902,0.21093894937706412,14,3,0.006458381045422273,8296.313333333334,24.840962810167078,0.3810401392108531,-0.3546253117883147,-89.23231320899393
1526569200,2018-05-17 15:00:00,BTC/USD,8318.49,8330.41,8289.87,8306.39,1435667.85,172.77,-0.14545909173420135,-65.42317929833689,0.006564541175432771,0.48805798909031545,-0.14545909173420132,15,3,0.004572899338512951,8308.62,8.965472659197406,0.2109389493770708,0.3810401392108531,423.26945229867005
1526572800,2018-05-17 16:00:00,BTC/USD,8306.39,8328.23,8232.14,8276.43,2938421.81,355.39,-0.3606861705265363,105.701221276842,0.005940132346119078,1.1610078258379537,-0.36068617052653595,16,3,0.005768923162700536,8300.436666666666,21.65277195501869,-0.14545909173420135,0.2109389493770708,-65.42317929833689
1526576400,2018-05-17 17:00:00,BTC/USD,8276.43,8284.36,8232.14,8257.69,2107306.11,255.27,-0.22642612817361796,-28.171867525816708,0.00609999768865488,0.6323802419320799,-0.2264261281736181,17,3,0.004884630424113221,8280.17,24.564470277261748,-0.3606861705265363,-0.14545909173420135,105.701221276842
1526580000,2018-05-17 18:00:00,BTC/USD,8257.69,8274.83,8110.02,8166.0,4838784.03,591.06,-1.1103589502633349,131.54307204136794,0.007835649822136258,2.0182463874601946,-1.1103589502633364,18,3,0.00834611328996056,8233.373333333335,59.09459732780381,-0.22642612817361796,-0.3606861705265363,-28.171867525816708
1526583600,2018-05-17 19:00:00,BTC/USD,8166.0,8200.0,8154.95,8176.33,1087904.55,133.1,0.12650012245898345,-77.48113558691165,0.007890916646393409,0.5509806967184566,0.12650012245897535,19,3,0.007557457686258514,8200.006666666666,50.221533562156964,-1.1103589502633349,-0.22642612817361796,131.54307204136794
1526587200,2018-05-17 20:00:00,BTC/USD,8176.33,8232.14,8168.6,8200.7,1224651.09,149.13,0.29805548455115183,12.043576258452294,0.007303602461359137,0.77481190630067,0.29805548455114705,20,3,0.007715315016416904,8181.009999999999,17.81710694813475,0.12650012245898345,-1.1103589502633349,-77.48113558691165
1526590800,2018-05-17 21:00:00,BTC/USD,8200.7,8213.97,8151.0,8155.41,716047.78,87.55,-0.5522699281768739,-41.29283175752699,0.00729944406370591,0.772125497062678,-0.5522699281768736,21,3,0.00424112570288899,8177.4800000000005,22.666889949907898,0.29805548455115183,0.12650012245898345,12.043576258452294
1526594400,2018-05-17 22:00:00,BTC/USD,8155.41,8155.41,7980.0,8080.0,8543296.28,1061.54,-0.9246622793949055,1112.4957167332952,0.008092667563192846,2.1709158415841565,-0.924662279394903,22,3,0.008436589121518663,8145.37,60.97313916800463,-0.5522699281768739,0.29805548455115183,-41.29283175752699
1526598000,2018-05-17 23:00:00,BTC/USD,8080.0,8108.28,8005.95,8067.03,2309375.48,286.94,-0.16051980198019677,-72.9694594645515,0.009042471596789645,1.2684965842447584,-0.1605198019802012,23,3,0.009129687930582968,8100.813333333333,47.724754932148834,-0.9246622793949055,-0.5522699281768739,1112.4957167332952
1526601600,2018-05-18 00:00:00,BTC/USD,8067.03,8068.92,7929.53,7958.08,4185614.12,524.42,-1.3505590037473536,82.76294695755209,0.009757995878458004,1.7515531384454583,-1.3505590037473496,0,4,0.010617839371061874,8035.036666666667,66.96119498136964,-0.16051980198019677,-0.9246622793949055,-72.9694594645515
1526605200,2018-05-18 01:00:00,BTC/USD,7958.08,8019.9,7931.03,7974.25,2522629.74,316.0,0.20318971410189235,-39.742954120742915,0.010290787053468892,1.114462175126186,0.20318971410189482,1,4,0.008415985868179566,7999.786666666667,58.792998165875495,-1.3505590037473536,-0.16051980198019677,82.76294695755209
1526608800,2018-05-18 02:00:00,BTC/USD,7974.25,8026.66,7950.0,7998.5,3524532.06,441.43,0.30410383421637377,39.693037974683556,0.008109280475446123,0.9584297055697926,0.304103834216384,2,4,0.007906168629766104,7976.943333333334,20.34415477065677,0.20318971410189235,-1.3505590037473536,-39.742954120742915
1526612400,2018-05-18 03:00:00,BTC/USD,7998.5,8025.0,7980.58,7991.99,1517993.24,189.7,-0.08139026067387478,-57.02602904197721,0.007045078848296029,0.5558065012593869,-0.08139026067387908,3,4,0.00545013235976534,7988.246666666666,12.550897710225854,0.30410383421637377,0.20318971410189235,39.693037974683556
1526616000,2018-05-18 04:00:00,BTC/USD,7991.99,8104.69,7991.99,8022.7,6811160.37,844.94,0.3842597400647296,345.40853979968375,0.007254094338524968,1.4047639822005038,0.3842597400647403,4,4,0.006192777107737682,8004.3966666666665,16.181904502644265,-0.08139026067387478,0.30410383421637377,-57.02602904197721
1526619600,2018-05-18 05:00:00,BTC/USD,8022.7,8061.39,7992.75,8042.97,1246845.51,155.34,0.25265808269037127,-81.61526262219803,0.006784109510181809,0.8534160888328606,0.25265808269037154,5,4,0.006005790197923875,8019.22,25.66754565593472,0.3842597400647296,-0.08139026067387478,345.40853979968375
1526623200,2018-05-18 06:00:00,BTC/USD,8042.97,8045.99,7953.4,7965.67,2062118.35,257.56,-0.9610877573831611,65.80404274494656,0.006568217128565535,1.1623629901816188,-0.961087757383158,6,4,0.006962140483735454,8010.446666666667,40.080302310895114,0.25265808269037127,0.3842597400647296,-81.61526262219803
1526626800,2018-05-18 07:00:00,BTC/USD,7965.67,8170.71,7965.67,8088.95,4941942.99,610.69,1.5476413157964108,137.10591706786772,0.00986482721128107,2.5348160144394507,1.5476413157964082,7,4,0.010126751581871622,8032.53,62.29955698076503,-0.9610877573831611,0.25265808269037127,65.80404274494656
1526630400,2018-05-18 08:00:00,BTC/USD,8088.95,8144.16,8085.94,8122.19,1767882.94,217.97,0.4109309613732348,-64.30758650051581,0.008890119494884366,0.7168017492819087,0.41093096137322865,8,4,0.009997409990041327,8058.936666666666,82.46349333694948,1.5476413157964108,-0.9610877573831611,137.10591706786772
1526634000,2018-05-18 09:00:00,BTC/USD,8122.19,8139.99,8078.48,8107.99,1405941.08,173.18,-0.17482969494679867,-20.548699362297562,0.008798022291813475,0.7586343841075313,-0.17482969494680398,9,4,0.00952677875350211,8106.376666666667,16.67862504325554,0.4109309613732348,1.5476413157964108,-64.30758650051581
1526637600,2018-05-18 10:00:00,BTC/USD,8107.99,8152.99,8092.9,8137.73,1771767.46,218.06,0.36679867636737473,25.915232705855185,0.008672512552531413,0.7384123090837389,0.36679867636738306,10,4,0.004436724988723119,8122.636666666666,14.875030532190895,-0.17482969494679867,0.4109309613732348,-20.548699362297562
1526641200,2018-05-18 11:00:00,BTC/USD,8137.73,8137.73,8049.22,8115.0,3021026.92,372.97,-0.27931622209140805,71.04008071173074,0.005607692914261909,1.090696241528026,-0.27931622209141327,11,4,0.005279678346365933,8120.240000000001,15.547028655028045,0.36679867636737473,-0.17482969494679867,25.915232705855185
1526644800,2018-05-18 12:00:00,BTC/USD,8115.0,8143.72,8079.46,8107.0,3924699.93,484.39,-0.09858287122612719,29.873716384695804,0.005864068150329752,0.792648328604912,-0.09858287122612445,12,4,0.0053388165667181,8119.91,15.942531166670447,-0.27931622209140805,0.36679867636737473,71.04008071173074
1526648400,2018-05-18 13:00:00,BTC/USD,8107.0,8129.99,8062.12,8094.4,2008972.2,248.1,-0.15542124090293097,-48.78094097731167,0.006003503252391014,0.8384809250840074,-0.1554212409029279,13,4,0.005511150082144851,8105.466666666666,10.385245944777733,-0.09858287122612719,-0.27931622209140805,29.873716384695804
1526652000,2018-05-18 14:00:00,BTC/USD,8094.4,8106.76,8043.96,8080.01,1310624.66,162.35,-0.17777722870131463,-34.562676340185405,0.0061441102236518145,0.7772267608579715,-0.17777722870131718,14,4,0.004823397139497164,8093.803333333333,13.504889238103704,-0.15542124090293097,-0.09858287122612719,-48.78094097731167
1526655600,2018-05-18 15:00:00,BTC/USD,8080.01,8139.0,8063.1,8117.09,2459563.84,303.42,0.45891032313079005,86.89251616877118,0.005701243613616872,0.9350641670845048,0.4589103231307873,15,4,0.005125779815229588,8097.166666666667,18.694181804333308,-0.17777722870131463,-0.15542124090293097,-34.562676340185405
1526659200,2018-05-18 16:00:00,BTC/USD,8117.09,8152.04,8088.46,8126.99,2360327.48,290.69,0.12196489135885002,-4.1955045811087,0.00568094371468788,0.7823314658932757,0.12196489135884456,16,4,0.005019475444161438,8108.03,24.76575861951713,0.45891032313079005,-0.17777722870131463,86.89251616877118
1526662800,2018-05-18 17:00:00,BTC/USD,8126.99,8146.99,8094.43,8110.95,1306938.69,160.93,-0.19736704487146595,-44.63861845952732,0.005346178835767266,0.6480128714885369,-0.19736704487147103,17,4,0.004791715382756631,8118.343333333333,8.093116416658741,0.12196489135885002,0.45891032313079005,-4.1955045811087
1526666400,2018-05-18 18:00:00,BTC/USD,8110.95,8232.14,8088.46,8215.39,3023216.23,369.4,1.2876420148071333,129.54079413409553,0.0066537904626709065,1.7489127113867922,1.2876420148071384,18,4,0.007048410443141724,8151.11,56.24285910229314,-0.19736704487146595,0.12196489135885002,-44.63861845952732
1526670000,2018-05-18 19:00:00,BTC/USD,8215.39,8275.1,8191.14,8231.42,4017082.0,487.27,0.19512159495775894,31.90850027070926,0.006925128656398076,1.0199941200910663,0.1951215949577641,19,4,0.007403554015395118,8185.920000000001,65.41877329941804,1.2876420148071333,-0.19736704487146595,129.54079413409553
1526673600,2018-05-18 20:00:00,BTC/USD,8231.42,8256.12,8212.0,8240.13,768496.36,93.35,0.1058140636730931,-80.8422435200197,0.006627096373960879,0.5354284459104506,0.10581406367308589,20,4,0.007295749976698166,8228.98,12.549187224717443,0.19512159495775894,1.2876420148071333,31.90850027070926
1526677200,2018-05-18 21:00:00,BTC/USD,8240.13,8274.1,8224.5,8235.0,797452.91,96.68,-0.06225629935449062,3.5672201392608516,0.006598518435151913,0.6023072252580494,-0.06225629935449077,21,4,0.0045056818953018735,8235.516666666666,4.3779256885439475,0.1058140636730931,0.19512159495775894,-80.8422435200197
